6.020083	6.107583	75
6.565917	6.626333	32
6.640917	6.772167	75
7.134667	7.343000	68
7.157583	7.240917	51
7.393000	7.522167	56
7.405500	7.478417	72
7.582583	7.740917	60
7.590917	7.763833	63
7.730500	7.807583	56
7.743000	7.922167	68
7.855500	7.936750	51
7.890917	7.976333	72
8.015917	8.068000	44
8.015917	8.201333	75
8.186750	8.343000	68
8.261750	8.405500	56
8.309667	8.382583	72
8.424250	8.547167	60
8.424250	8.620083	63
8.528417	8.599250	56
8.563833	8.736750	68
8.634667	8.782583	51
8.668000	8.828417	72
8.774250	8.822167	44
8.797167	8.990917	75
8.880500	8.955500	51
8.915917	9.065917	68
8.949250	9.088833	56
9.026333	9.155500	72
9.138833	9.215917	60
9.138833	9.268000	63
9.199250	9.278417	56
9.243000	9.468000	68
9.326333	9.440917	51
9.353417	9.528417	72
9.478417	9.524250	44
9.488833	9.632583	77
9.665917	9.801333	68
9.670083	9.743000	51
9.703417	9.847167	56
9.778417	9.845083	72
9.870083	9.988833	60
9.884667	10.040917	63
9.968000	10.080500	56
9.982583	10.153417	68
10.074250	10.224250	51
10.093000	10.228417	72
10.207583	10.399250	75
10.222167	10.272167	44
10.307583	10.440917	51
10.322167	10.455500	68
10.390917	10.559667	56
10.420083	10.565917	72
10.549250	10.749250	63
10.561750	10.690917	60
10.645083	10.763833	56
10.690917	10.876333	68
10.774250	10.915917	51
10.809667	11.047167	72
10.984667	11.211750	44
11.030500	11.334667	75
11.263833	11.438833	70
11.268000	11.368000	51
11.384667	11.490917	73
11.399250	11.465917	55
11.518000	11.613833	61
11.518000	11.682583	63
11.611750	11.822167	70
11.649250	11.743000	55
11.707583	11.788833	51
11.720083	11.859667	73
11.834667	12.049250	75
11.843000	11.884667	44
11.965917	12.120083	70
11.993000	12.090917	51
12.059667	12.134667	55
12.078417	12.157583	73
12.172167	12.320083	63
12.178417	12.288833	61
12.284667	12.509667	70
12.361750	12.532583	51
12.376333	12.561750	73
12.524250	12.688833	77
12.528417	12.599250	44
12.638833	12.809667	70
12.674250	12.749250	51
12.724250	12.818000	55
12.755500	12.828417	73
12.851333	13.032583	63
12.857583	12.951333	61
12.936750	13.149250	70
12.976333	13.065917	55
13.034667	13.176333	73
13.036750	13.134667	51
13.132583	13.180500	44
13.145083	13.328417	75
13.247167	13.397167	70
13.297167	13.386750	51
13.340917	13.418000	55
13.357583	13.443000	73
13.434667	13.647167	63
13.449250	13.570083	61
13.561750	13.759667	70
13.684667	13.770083	51
13.686750	13.753417	73
13.947167	14.193000	44
14.018000	14.070083	82
14.249250	14.426333	72
14.280500	14.353417	51
14.399250	14.463833	56
14.405500	14.515917	75
14.534667	14.655500	60
14.540917	14.676333	63
14.647167	14.703417	56
14.655500	14.840917	72
14.724250	14.834667	51
14.751333	14.803417	75
14.851333	14.951333	44
14.888833	14.959667	80
14.980500	15.040917	51
15.009667	15.157583	72
15.015917	15.157583	56
15.124250	15.184667	75
15.188833	15.280500	60
15.226333	15.380500	63
15.276333	15.418000	56
15.330500	15.582583	72
15.380500	15.524250	51
15.415917	15.526333	75
15.572167	15.707583	44
15.597167	15.649250	80
15.740917	15.905500	72
15.751333	15.851333	52
15.826333	15.920083	75
15.843000	15.980500	56
15.880500	15.961750	76
15.959667	16.065917	64
15.984667	16.072167	60
16.061750	16.147167	56
16.080500	16.307583	72
16.170083	16.257583	76
16.180500	16.263833	52
16.311750	16.424250	44
16.336750	16.380500	80
16.463833	16.628417	72
16.478417	16.565917	52
16.555500	16.688833	56
16.563833	16.690917	76
16.707583	16.836750	64
16.722167	16.859667	60
16.828417	17.034667	56
16.857583	17.084667	72
17.022167	17.163833	52
17.061750	17.130500	76
17.447167	17.601333	37
17.520083	17.849250	80
17.897167	18.045083	73
18.065917	18.203417	61
18.078417	18.172167	77
18.207583	18.361750	68
18.236750	18.322167	65
18.303417	18.430500	61
18.336750	18.488833	73
18.430500	18.557583	56
18.461750	18.615917	77
18.582583	18.626333	49
18.586750	18.795083	80
18.695083	18.768000	56
18.715917	18.859667	73
18.784667	18.922167	61
18.824250	18.976333	77
18.930500	19.126333	68
18.936750	19.032583	65
19.007583	19.084667	61
19.063833	19.261750	73
19.090917	19.257583	56
19.153417	19.309667	77
19.253417	19.303417	49
19.272167	19.472167	80
19.349250	19.411750	56
19.382583	19.565917	73
19.420083	19.570083	61
19.490917	19.632583	77
19.590917	19.676333	65
19.605500	19.772167	68
19.670083	19.745083	61
19.738833	19.884667	73
19.738833	19.905500	56
19.818000	19.997167	77
19.951333	20.072167	49
19.974250	20.107583	82
20.118000	20.247167	73
20.124250	20.243000	55
20.230500	20.357583	77
20.234667	20.372167	61
20.355500	20.470083	67
20.382583	20.499250	65
20.486750	20.736750	73
20.524250	20.674250	61
20.645083	20.843000	77
20.649250	20.847167	55
20.980500	21.234667	48
21.040917	21.140917	84
21.340917	21.461750	72
21.343000	21.449250	55
21.465917	21.645083	76
21.480500	21.565917	60
21.597167	21.784667	67
21.618000	21.749250	64
21.728417	21.872167	72
21.732583	21.838833	60
21.818000	21.988833	76
21.834667	21.955500	55
21.947167	22.095083	48
21.965917	22.197167	79
22.086750	22.168000	55
22.109667	22.249250	72
22.153417	22.299250	60
22.215917	22.351333	76
22.295083	22.478417	67
22.313833	22.434667	64
22.420083	22.493000	60
22.438833	22.620083	72
22.490917	22.636750	55
22.538833	22.663833	76
22.607583	22.726333	48
22.643000	22.880500	79
22.738833	22.847167	55
22.786750	22.928417	72
22.828417	22.970083	60
22.884667	23.020083	76
22.980500	23.151333	67
22.988833	23.076333	64
23.113833	23.276333	72
23.176333	23.253417	55
23.213833	23.345083	76
23.336750	23.570083	79
23.345083	23.445083	48
23.490917	23.645083	72
23.497167	23.605500	55
23.584667	23.703417	60
23.605500	23.728417	76
23.722167	23.947167	67
23.743000	23.815917	64
23.853417	23.961750	60
23.882583	24.134667	72
24.009667	24.082583	55
24.068000	24.236750	76
24.436750	24.886750	43
24.551333	24.932583	79
24.803417	24.893000	71
24.940917	25.130500	50
24.947167	25.124250	76
25.095083	25.172167	55
25.136750	25.326333	67
25.249250	25.322167	59
25.284667	25.470083	71
25.349250	25.418000	55
25.401333	25.563833	76
25.413833	25.574250	50
25.568000	25.778417	79
25.599250	25.724250	43
25.738833	25.878417	71
25.749250	25.903417	50
25.863833	26.022167	74
25.874250	26.028417	55
26.024250	26.222167	67
26.061750	26.149250	59
26.165917	26.278417	55
26.180500	26.361750	71
26.278417	26.411750	74
26.278417	26.432583	50
26.403417	26.576333	79
26.432583	26.545083	43
26.549250	26.651333	71
26.576333	26.768000	50
26.674250	26.836750	77
26.693000	26.828417	55
26.843000	27.024250	67
26.857583	26.949250	62
26.957583	27.113833	55
26.972167	27.151333	71
27.078417	27.236750	77
27.101333	27.253417	50
27.215917	27.468000	79
27.240917	27.370083	43
27.338833	27.511750	71
27.382583	27.570083	50
27.461750	27.632583	76
27.486750	27.618000	55
27.590917	27.807583	67
27.634667	27.743000	59
27.711750	27.861750	55
27.736750	27.947167	71
27.870083	27.943000	50
27.878417	27.959667	76
28.170083	28.593000	36
28.272167	28.361750	72
28.603417	28.776333	43
28.609667	28.743000	65
28.740917	28.843000	67
28.753417	28.876333	48
28.845083	29.036750	60
28.913833	28.993000	55
28.972167	29.138833	65
28.999250	29.128417	48
29.063833	29.238833	67
29.099250	29.276333	43
29.197167	29.480500	72
29.253417	29.405500	36
29.378417	29.563833	64
29.388833	29.599250	43
29.522167	29.678417	48
29.530500	29.665917	67
29.647167	29.840917	60
29.703417	29.776333	55
29.772167	29.922167	48
29.797167	29.978417	64
29.876333	30.032583	43
29.905500	30.036750	67
30.011750	30.282583	72
30.072167	30.232583	36
30.188833	30.386750	62
30.255500	30.399250	43
30.353417	30.484667	48
30.363833	30.505500	67
30.524250	30.588833	59
30.524250	30.672167	60
30.615917	30.740917	48
30.624250	30.772167	62
30.734667	30.863833	43
30.734667	30.870083	67
30.813833	31.113833	72
30.868000	31.020083	36
30.974250	31.122167	64
30.997167	31.145083	43
31.097167	31.301333	48
31.103417	31.278417	67
31.236750	31.303417	64
31.282583	31.463833	60
31.290917	31.390917	55
31.403417	31.588833	48
31.453417	31.634667	64
31.568000	31.674250	43
31.597167	31.728417	67
31.863833	32.113833	40
31.968000	32.211750	72
32.153417	32.315917	67
32.184667	32.320083	48
32.297167	32.376333	70
32.386750	32.561750	60
32.411750	32.534667	58
32.503417	32.686750	67
32.580500	32.655500	48
32.601333	32.740917	70
32.722167	32.980500	72
32.761750	32.859667	40
32.884667	33.036750	67
32.936750	33.084667	48
32.999250	33.072167	70
33.078417	33.261750	60
33.128417	33.226333	58
33.215917	33.438833	67
33.313833	33.474250	70
33.334667	33.409667	48
33.522167	33.632583	40
33.536750	33.705500	73
33.711750	33.872167	67
33.718000	33.911750	48
33.859667	33.930500	70
33.928417	34.063833	61
33.949250	34.061750	58
34.061750	34.276333	67
34.176333	34.338833	70
34.309667	34.513833	72
34.318000	34.440917	40
34.459667	34.622167	67
34.549250	34.693000	48
34.561750	34.680500	70
34.688833	34.901333	60
34.763833	34.843000	58
34.843000	35.063833	67
34.957583	35.043000	48
34.995083	35.218000	70
35.143000	35.418000	72
35.147167	35.303417	41
35.303417	35.478417	65
35.365917	35.511750	48
35.428417	35.505500	70
35.518000	35.686750	60
35.524250	35.659667	58
35.638833	35.830500	65
35.720083	35.918000	70
35.745083	35.818000	48
35.886750	36.036750	74
35.888833	35.997167	41
36.026333	36.193000	65
36.068000	36.224250	48
36.103417	36.238833	70
36.226333	36.415917	60
36.249250	36.393000	56
36.353417	36.503417	65
36.426333	36.534667	70
36.461750	36.545083	48
36.584667	36.740917	41
36.613833	36.657583	76
36.786750	36.970083	48
36.797167	36.907583	68
36.905500	36.999250	72
36.959667	37.101333	55
37.009667	37.153417	60
37.113833	37.301333	68
37.134667	37.190917	48
37.240917	37.334667	72
37.426333	38.684667	41
37.780500	37.990917	77
38.143000	38.415917	48
38.163833	38.334667	68
38.351333	38.468000	72
38.459667	38.659667	53
38.488833	38.615917	60
38.701333	38.943000	68
38.732583	38.972167	48
38.911750	38.957583	72
39.157583	39.295083	43
39.251333	39.426333	75
39.486750	39.665917	70
39.626333	39.693000	73
39.703417	39.893000	61
39.734667	39.913833	63
39.878417	40.038833	70
39.878417	40.055500	51
39.988833	40.070083	73
40.099250	40.230500	43
40.136750	40.313833	75
40.278417	40.476333	51
40.282583	40.436750	70
40.384667	40.465917	73
40.497167	40.659667	63
40.501333	40.647167	61
40.643000	40.872167	70
40.665917	40.836750	51
40.726333	40.859667	73
40.913833	41.049250	43
40.938833	41.070083	77
41.065917	41.220083	70
41.099250	41.259667	51
41.203417	41.272167	73
41.320083	41.503417	63
41.326333	41.451333	61
41.461750	41.674250	51
41.476333	41.647167	70
41.547167	41.718000	73
41.695083	41.803417	43
41.705500	41.918000	75
41.840917	42.043000	51
41.863833	42.020083	70
41.976333	42.053417	73
42.082583	42.218000	61
42.086750	42.274250	63
42.228417	42.426333	70
42.261750	42.368000	51
42.338833	42.418000	73
42.470083	42.609667	44
42.490917	42.693000	75
42.634667	42.734667	68
42.661750	42.834667	51
42.743000	42.849250	72
42.836750	42.999250	63
42.849250	42.988833	60
42.961750	43.155500	68
42.990917	43.168000	51
43.068000	43.249250	72
43.190917	43.315917	44
43.197167	43.363833	77
43.338833	43.522167	68
43.349250	43.526333	51
43.453417	43.543000	72
43.534667	43.674250	58
43.572167	43.713833	63
43.682583	43.880500	68
43.697167	43.807583	51
43.788833	43.982583	72
43.936750	44.374250	44
43.951333	44.053417	79
43.968000	44.032583	77
44.059667	44.213833	68
44.172167	44.315917	72
44.297167	44.449250	63
44.355500	44.488833	56
44.434667	44.597167	68
44.534667	44.599250	51
44.543000	44.597167	72
44.728417	45.138833	44
44.747167	44.780500	80
45.005500	45.209667	51
45.028417	45.147167	69
45.151333	45.301333	72
45.257583	45.426333	63
45.259667	45.401333	56
45.405500	45.622167	68
45.422167	45.611750	51
45.588833	45.626333	72
45.624250	45.670083	44
45.930500	46.151333	39
46.038833	46.403417	79
46.313833	46.495083	72
46.349250	46.524250	55
46.451333	46.555500	75
46.518000	46.749250	67
46.543000	46.709667	60
46.643000	46.807583	55
46.655500	46.832583	72
46.718000	46.874250	75
46.784667	47.053417	48
46.815917	47.078417	79
46.928417	47.118000	72
46.940917	47.084667	55
47.038833	47.174250	75
47.065917	47.211750	60
47.101333	47.318000	67
47.161750	47.309667	55
47.213833	47.430500	72
47.274250	47.336750	48
47.282583	47.451333	75
47.476333	47.568000	43
47.486750	47.655500	80
47.755500	47.922167	71
47.815917	47.909667	52
47.840917	47.980500	74
47.978417	48.043000	65
47.978417	48.226333	67
48.001333	48.138833	60
48.101333	48.293000	71
48.140917	48.215917	57
48.203417	48.370083	74
48.238833	48.476333	52
48.307583	48.638833	77
48.430500	48.597167	57
48.432583	48.655500	71
48.580500	48.713833	74
48.601333	48.801333	60
48.645083	48.974250	67
48.726333	48.930500	57
48.805500	49.043000	71
48.909667	49.038833	52
48.993000	49.063833	74
49.455500	50.378417	48
49.636750	49.832583	77
